QQQ (INVESCO QQQ TRUST, SERIES 1),178.99,-0.04,
Jul 22 2018 @ 02:52 ET,Bid,178.98,Ask,178.99,Size,5x34,Vol,35907619,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Aug 03 166.00 (QQQ1803H166-S),14.12,0.0,11.30,15.06,0,8,2018 Aug 03 166.00 (QQQ1803T166-S),0.20,0.0,0.14,0.18,0,1633,
2018 Aug 03 166.00 (QQQ1803H166-X),0.0,0.0,12.94,13.31,0,8,2018 Aug 03 166.00 (QQQ1803T166-X),0.15,-0.04,0.14,0.18,50,1633,
2018 Aug 03 166.00 (QQQ1803H166-Y),0.0,0.0,12.76,13.47,0,8,2018 Aug 03 166.00 (QQQ1803T166-Y),0.21,0.0,0.13,0.18,0,1633,
2018 Aug 03 166.50 (QQQ1803H166.5),13.74,0.0,12.49,12.82,0,10,2018 Aug 03 166.50 (QQQ1803T166.5),0.18,-0.01,0.16,0.19,20,421,
2018 Aug 03 166.50 (QQQ1803H166.5-3),0.0,0.0,12.31,13.67,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-3),0.18,-0.03,0.15,0.19,10,421,
2018 Aug 03 166.50 (QQQ1803H166.5-4),0.0,0.0,12.31,13.67,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-4),2.55,0.0,0.12,0.29,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-8),12.49,0.0,10.82,14.57,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-8),0.36,0.0,0.16,0.19,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-A),0.0,0.0,10.81,14.57,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-A),0.0,0.0,0.0,2.06,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-B),0.0,0.0,10.56,14.82,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-B),0.0,0.0,0.0,2.31,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-E),13.74,0.0,12.28,12.98,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-E),0.0,0.0,0.15,0.20,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-I),0.0,0.0,12.49,12.92,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-I),0.36,0.0,0.16,0.19,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-J),0.0,0.0,12.21,13.67,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-J),0.0,0.0,0.12,0.38,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-K),0.0,0.0,10.22,15.00,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-K),0.0,0.0,0.0,5.00,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-O),0.0,0.0,12.31,12.92,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-O),0.16,-2.03,0.15,0.19,10,421,
2018 Aug 03 166.50 (QQQ1803H166.5-OG),0.0,0.0,10.56,14.81,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-OG),0.36,0.0,0.16,0.19,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-P),0.0,0.0,10.81,14.56,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-P),0.36,0.0,0.16,0.19,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-S),0.0,0.0,10.82,14.57,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-S),0.36,0.0,0.13,0.19,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-X),8.22,0.0,12.46,12.82,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-X),0.31,0.0,0.15,0.21,0,421,
2018 Aug 03 166.50 (QQQ1803H166.5-Y),0.0,0.0,12.28,12.98,0,10,2018 Aug 03 166.50 (QQQ1803T166.5-Y),0.19,0.0,0.15,0.19,0,421,
2018 Aug 03 167.00 (QQQ1803H167),12.59,0.0,12.01,12.33,0,22,2018 Aug 03 167.00 (QQQ1803T167),0.18,-0.03,0.17,0.20,64,6920,
2018 Aug 03 167.00 (QQQ1803H167-3),0.0,0.0,11.82,13.19,0,22,2018 Aug 03 167.00 (QQQ1803T167-3),0.18,-0.53,0.17,0.20,10,6920,
2018 Aug 03 167.00 (QQQ1803H167-4),0.0,0.0,11.82,13.19,0,22,2018 Aug 03 167.00 (QQQ1803T167-4),0.22,0.0,0.14,0.31,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-8),8.33,0.0,10.33,14.09,0,22,2018 Aug 03 167.00 (QQQ1803T167-8),0.19,0.0,0.17,0.20,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-A),0.0,0.0,10.33,14.08,0,22,2018 Aug 03 167.00 (QQQ1803T167-A),0.78,0.0,0.0,2.07,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-B),0.0,0.0,10.08,14.33,0,22,2018 Aug 03 167.00 (QQQ1803T167-B),0.19,-0.99,0.0,2.32,3,6920,
2018 Aug 03 167.00 (QQQ1803H167-E),12.59,0.0,11.79,12.49,0,22,2018 Aug 03 167.00 (QQQ1803T167-E),0.19,-0.01,0.16,0.21,20,6920,
2018 Aug 03 167.00 (QQQ1803H167-I),0.0,0.0,12.01,12.43,0,22,2018 Aug 03 167.00 (QQQ1803T167-I),0.23,0.0,0.17,0.20,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-J),0.0,0.0,11.72,13.19,0,22,2018 Aug 03 167.00 (QQQ1803T167-J),0.18,0.0,0.14,0.39,10,6920,
2018 Aug 03 167.00 (QQQ1803H167-K),0.0,0.0,9.74,14.50,0,22,2018 Aug 03 167.00 (QQQ1803T167-K),0.35,0.0,0.0,5.00,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-O),0.0,0.0,11.82,12.43,0,22,2018 Aug 03 167.00 (QQQ1803T167-O),0.20,0.0,0.16,0.21,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-OG),6.85,0.0,10.07,14.33,0,22,2018 Aug 03 167.00 (QQQ1803T167-OG),0.20,-0.10,0.17,0.20,20,6920,
2018 Aug 03 167.00 (QQQ1803H167-P),7.50,0.0,10.32,14.08,0,22,2018 Aug 03 167.00 (QQQ1803T167-P),0.78,0.0,0.17,0.20,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-S),0.0,0.0,10.33,14.09,0,22,2018 Aug 03 167.00 (QQQ1803T167-S),0.21,0.0,0.14,0.24,0,6920,
2018 Aug 03 167.00 (QQQ1803H167-X),0.0,0.0,12.00,12.33,0,22,2018 Aug 03 167.00 (QQQ1803T167-X),0.18,-0.15,0.16,0.22,1,6920,
2018 Aug 03 167.00 (QQQ1803H167-Y),0.0,0.0,11.79,12.49,0,22,2018 Aug 03 167.00 (QQQ1803T167-Y),0.21,0.0,0.16,0.21,0,6920,
2018 Aug 03 167.50 (QQQ1803H167.5),11.44,0.0,11.53,11.85,0,15,2018 Aug 03 167.50 (QQQ1803T167.5),0.20,-0.01,0.19,0.22,304,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-3),0.0,0.0,11.37,13.46,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-3),0.21,0.0,0.18,0.22,20,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-4),0.0,0.0,11.43,13.47,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-4),0.0,0.0,0.16,0.33,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-8),11.44,0.0,9.85,13.61,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-8),0.22,-0.18,0.19,0.22,30,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-A),0.0,0.0,9.84,13.60,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-A),0.31,0.0,0.0,2.09,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-B),0.0,0.0,9.59,13.85,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-B),0.0,0.0,0.0,2.34,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-E),8.46,0.0,11.31,12.01,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-E),0.20,-0.14,0.18,0.23,70,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-I),0.0,0.0,11.53,11.94,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-I),0.21,-0.01,0.19,0.22,64,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-J),0.0,0.0,11.37,13.47,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-J),0.0,0.0,0.16,0.41,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-K),0.0,0.0,9.26,14.00,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-K),0.0,0.0,0.0,5.00,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-O),0.0,0.0,11.47,11.94,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-O),1.90,0.0,0.16,0.32,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-OG),7.29,0.0,9.59,13.85,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-OG),0.22,-0.02,0.19,0.22,40,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-P),0.0,0.0,11.47,11.94,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-P),0.21,-0.02,0.19,0.22,20,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-S),0.0,0.0,9.93,13.61,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-S),0.75,0.0,0.16,0.25,0,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-X),0.0,0.0,11.49,11.85,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-X),0.20,-0.06,0.18,0.24,60,2195,
2018 Aug 03 167.50 (QQQ1803H167.5-Y),0.0,0.0,11.31,12.01,0,15,2018 Aug 03 167.50 (QQQ1803T167.5-Y),0.22,0.0,0.18,0.23,0,2195,
2018 Aug 03 168.00 (QQQ1803H168),11.80,0.0,11.05,11.36,0,72,2018 Aug 03 168.00 (QQQ1803T168),0.22,-0.03,0.20,0.24,70,1868,
2018 Aug 03 168.00 (QQQ1803H168-3),6.04,0.0,10.89,11.56,0,72,2018 Aug 03 168.00 (QQQ1803T168-3),0.23,0.0,0.20,0.24,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-4),5.54,0.0,10.95,11.46,0,72,2018 Aug 03 168.00 (QQQ1803T168-4),0.23,0.0,0.18,0.35,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-8),9.86,0.0,9.37,13.13,0,72,2018 Aug 03 168.00 (QQQ1803T168-8),0.22,-0.01,0.20,0.24,5,1868,
2018 Aug 03 168.00 (QQQ1803H168-A),0.0,0.0,9.36,13.12,0,72,2018 Aug 03 168.00 (QQQ1803T168-A),0.45,0.0,0.0,2.11,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-B),0.0,0.0,9.11,13.37,0,72,2018 Aug 03 168.00 (QQQ1803T168-B),0.45,0.0,0.0,2.36,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-E),11.24,0.0,10.83,11.53,0,72,2018 Aug 03 168.00 (QQQ1803T168-E),0.25,0.0,0.19,0.25,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-I),11.80,0.0,11.05,11.46,0,72,2018 Aug 03 168.00 (QQQ1803T168-I),0.20,-0.04,0.20,0.24,5,1868,
2018 Aug 03 168.00 (QQQ1803H168-J),0.0,0.0,10.89,11.56,0,72,2018 Aug 03 168.00 (QQQ1803T168-J),0.0,0.0,0.02,0.43,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-K),0.0,0.0,8.77,13.50,0,72,2018 Aug 03 168.00 (QQQ1803T168-K),0.0,0.0,0.0,5.00,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-O),6.29,0.0,10.99,11.46,0,72,2018 Aug 03 168.00 (QQQ1803T168-O),0.82,0.0,0.20,0.35,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-OG),6.55,0.0,9.11,13.37,0,72,2018 Aug 03 168.00 (QQQ1803T168-OG),2.02,0.0,0.20,0.24,0,1868,
2018 Aug 03 168.00 (QQQ1803H168-P),7.27,0.0,9.36,13.12,0,72,2018 Aug 03 168.00 (QQQ1803T168-P),0.23,0.0,0.20,0.24,20,1868,
2018 Aug 03 168.00 (QQQ1803H168-S),7.39,0.0,9.37,13.13,0,72,2018 Aug 03 168.00 (QQQ1803T168-S),0.22,-0.73,0.18,0.27,20,1868,
2018 Aug 03 168.00 (QQQ1803H168-X),9.86,0.0,11.04,11.36,0,72,2018 Aug 03 168.00 (QQQ1803T168-X),0.23,0.0,0.20,0.27,20,1868,
2018 Aug 03 168.00 (QQQ1803H168-Y),0.0,0.0,10.83,11.53,0,72,2018 Aug 03 168.00 (QQQ1803T168-Y),0.24,0.0,0.20,0.24,0,1868,
2018 Aug 03 168.50 (QQQ1803H168.5),6.46,0.0,10.57,10.88,0,59,2018 Aug 03 168.50 (QQQ1803T168.5),0.25,-0.06,0.23,0.26,4,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-3),6.46,0.0,10.38,11.08,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-3),0.25,-0.24,0.22,0.26,4,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-4),0.0,0.0,10.38,10.98,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-4),2.35,0.0,0.20,0.38,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-8),7.40,0.0,8.89,12.65,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-8),0.44,0.0,0.23,0.26,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-A),0.0,0.0,8.89,12.64,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-A),0.44,0.0,0.0,2.13,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-B),0.0,0.0,8.64,12.89,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-B),2.36,0.0,0.0,2.38,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-E),0.0,0.0,10.35,11.05,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-E),0.85,0.0,0.21,0.27,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-I),0.0,0.0,10.57,10.98,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-I),0.29,0.0,0.23,0.26,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-J),0.0,0.0,10.38,11.08,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-J),0.0,0.0,0.03,0.45,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-K),0.0,0.0,8.50,13.20,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-K),2.35,0.0,0.0,5.00,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-O),5.58,0.0,10.38,10.98,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-O),0.46,0.0,0.21,0.37,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-OG),6.98,0.0,8.63,12.89,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-OG),2.35,0.0,0.23,0.26,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-P),6.86,0.0,10.38,10.98,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-P),0.90,0.0,0.23,0.26,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-S),0.0,0.0,8.97,12.65,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-S),2.35,0.0,0.20,0.30,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-X),0.0,0.0,10.54,10.88,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-X),0.29,0.0,0.22,0.29,0,1300,
2018 Aug 03 168.50 (QQQ1803H168.5-Y),0.0,0.0,10.35,11.05,0,59,2018 Aug 03 168.50 (QQQ1803T168.5-Y),0.31,0.0,0.21,0.27,0,1300,
2018 Aug 03 169.00 (QQQ1803H169),11.38,0.0,10.10,10.40,0,36,2018 Aug 03 169.00 (QQQ1803T169),0.28,-0.01,0.25,0.28,88,27447,
2018 Aug 03 169.00 (QQQ1803H169-3),0.0,0.0,9.90,10.66,0,36,2018 Aug 03 169.00 (QQQ1803T169-3),0.27,-0.04,0.24,0.28,1,27447,
2018 Aug 03 169.00 (QQQ1803H169-4),6.10,0.0,9.90,10.66,0,36,2018 Aug 03 169.00 (QQQ1803T169-4),0.33,0.0,0.23,0.41,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-8),10.23,0.0,8.42,12.17,0,36,2018 Aug 03 169.00 (QQQ1803T169-8),0.27,-0.03,0.25,0.28,10,27447,
2018 Aug 03 169.00 (QQQ1803H169-A),7.08,0.0,8.41,12.17,0,36,2018 Aug 03 169.00 (QQQ1803T169-A),0.28,0.0,0.0,2.15,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-B),6.10,0.0,8.16,12.42,0,36,2018 Aug 03 169.00 (QQQ1803T169-B),0.24,-0.83,0.0,2.40,10,27447,
2018 Aug 03 169.00 (QQQ1803H169-E),11.38,0.0,9.87,10.57,0,36,2018 Aug 03 169.00 (QQQ1803T169-E),0.28,+0.01,0.24,0.29,58,27447,
2018 Aug 03 169.00 (QQQ1803H169-I),6.61,0.0,10.10,10.50,0,36,2018 Aug 03 169.00 (QQQ1803T169-I),0.29,0.0,0.25,0.28,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-J),0.0,0.0,9.90,10.66,0,36,2018 Aug 03 169.00 (QQQ1803T169-J),0.49,0.0,0.05,0.47,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-K),0.0,0.0,8.00,12.72,0,36,2018 Aug 03 169.00 (QQQ1803T169-K),0.0,0.0,0.0,5.00,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-O),5.70,0.0,9.90,10.50,0,36,2018 Aug 03 169.00 (QQQ1803T169-O),0.27,0.0,0.24,0.29,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-OG),0.0,0.0,8.16,12.41,0,36,2018 Aug 03 169.00 (QQQ1803T169-OG),0.28,-0.15,0.25,0.28,1,27447,
2018 Aug 03 169.00 (QQQ1803H169-P),0.0,0.0,8.41,12.16,0,36,2018 Aug 03 169.00 (QQQ1803T169-P),0.25,-0.05,0.25,0.28,8,27447,
2018 Aug 03 169.00 (QQQ1803H169-S),0.0,0.0,8.42,12.17,0,36,2018 Aug 03 169.00 (QQQ1803T169-S),0.49,0.0,0.22,0.33,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-X),9.26,0.0,10.07,10.40,0,36,2018 Aug 03 169.00 (QQQ1803T169-X),0.33,0.0,0.24,0.30,0,27447,
2018 Aug 03 169.00 (QQQ1803H169-Y),0.0,0.0,9.87,10.57,0,36,2018 Aug 03 169.00 (QQQ1803T169-Y),0.32,0.0,0.24,0.29,0,27447,
2018 Aug 03 169.50 (QQQ1803H169.5),10.54,0.0,9.62,9.94,0,15,2018 Aug 03 169.50 (QQQ1803T169.5),0.30,0.0,0.28,0.31,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-3),0.0,0.0,9.43,10.14,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-3),0.90,0.0,0.27,0.31,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-4),5.35,0.0,9.43,10.14,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-4),0.50,0.0,0.26,0.43,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-8),5.98,0.0,7.95,11.70,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-8),0.57,0.0,0.28,0.31,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-A),10.54,0.0,7.94,11.70,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-A),3.12,0.0,0.0,2.18,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-B),0.0,0.0,7.69,11.95,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-B),1.00,0.0,0.0,2.43,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-E),9.88,0.0,9.40,10.10,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-E),0.35,0.0,0.26,0.32,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-I),0.0,0.0,9.60,10.00,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-I),0.30,0.0,0.27,0.31,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-J),0.0,0.0,9.43,10.18,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-J),0.0,0.0,0.08,0.50,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-K),0.0,0.0,7.50,12.25,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-K),0.0,0.0,0.0,5.00,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-O),6.75,0.0,9.43,10.13,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-O),0.30,0.0,0.26,0.43,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-OG),0.0,0.0,7.69,11.94,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-OG),0.52,0.0,0.27,0.31,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-P),0.0,0.0,7.94,11.69,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-P),0.30,0.0,0.27,0.31,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-S),5.45,0.0,7.95,11.70,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-S),0.56,0.0,0.24,0.36,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-X),9.74,0.0,9.62,9.94,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-X),0.50,0.0,0.27,0.34,0,1095,
2018 Aug 03 169.50 (QQQ1803H169.5-Y),0.0,0.0,9.40,10.10,0,15,2018 Aug 03 169.50 (QQQ1803T169.5-Y),0.34,0.0,0.27,0.32,0,1095,
2018 Aug 03 170.00 (QQQ1803H170),9.80,+0.18,9.16,9.46,11,3131,2018 Aug 03 170.00 (QQQ1803T170),0.31,-0.06,0.30,0.32,3669,17045,
2018 Aug 03 170.00 (QQQ1803H170-3),7.98,0.0,8.96,9.66,0,3131,2018 Aug 03 170.00 (QQQ1803T170-3),0.31,-0.03,0.30,0.33,1010,17045,
2018 Aug 03 170.00 (QQQ1803H170-4),9.95,+1.26,9.15,9.54,3,3131,2018 Aug 03 170.00 (QQQ1803T170-4),0.31,-0.07,0.28,0.47,2,17045,
2018 Aug 03 170.00 (QQQ1803H170-8),9.80,-0.87,7.48,11.23,1,3131,2018 Aug 03 170.00 (QQQ1803T170-8),0.30,-0.03,0.30,0.32,1513,17045,
2018 Aug 03 170.00 (QQQ1803H170-A),9.79,0.0,7.47,11.23,0,3131,2018 Aug 03 170.00 (QQQ1803T170-A),0.30,-0.07,0.0,2.21,1,17045,
2018 Aug 03 170.00 (QQQ1803H170-B),4.34,0.0,7.22,11.48,0,3131,2018 Aug 03 170.00 (QQQ1803T170-B),0.34,0.0,0.0,2.46,100,17045,
2018 Aug 03 170.00 (QQQ1803H170-E),9.97,+0.35,8.93,9.63,7,3131,2018 Aug 03 170.00 (QQQ1803T170-E),0.30,-0.01,0.30,0.35,1005,17045,
2018 Aug 03 170.00 (QQQ1803H170-I),5.00,0.0,9.16,9.54,0,3131,2018 Aug 03 170.00 (QQQ1803T170-I),0.37,0.0,0.30,0.33,0,17045,
2018 Aug 03 170.00 (QQQ1803H170-J),0.0,0.0,8.96,9.66,0,3131,2018 Aug 03 170.00 (QQQ1803T170-J),2.46,0.0,0.10,0.52,0,17045,
2018 Aug 03 170.00 (QQQ1803H170-K),0.0,0.0,7.00,11.78,0,3131,2018 Aug 03 170.00 (QQQ1803T170-K),0.0,0.0,0.0,5.00,0,17045,
2018 Aug 03 170.00 (QQQ1803H170-O),10.37,0.0,9.16,9.54,0,3131,2018 Aug 03 170.00 (QQQ1803T170-O),0.32,0.0,0.29,0.46,0,17045,
2018 Aug 03 170.00 (QQQ1803H170-OG),0.0,0.0,7.22,11.47,0,3131,2018 Aug 03 170.00 (QQQ1803T170-OG),0.33,-0.04,0.30,0.32,7,17045,
2018 Aug 03 170.00 (QQQ1803H170-P),7.98,0.0,9.16,9.54,0,3131,2018 Aug 03 170.00 (QQQ1803T170-P),0.31,-0.04,0.30,0.32,1,17045,
2018 Aug 03 170.00 (QQQ1803H170-S),4.63,0.0,7.55,11.23,0,3131,2018 Aug 03 170.00 (QQQ1803T170-S),0.29,-0.06,0.28,0.39,10,17045,
2018 Aug 03 170.00 (QQQ1803H170-X),9.65,0.0,9.15,9.46,0,3131,2018 Aug 03 170.00 (QQQ1803T170-X),0.30,-0.06,0.30,0.37,20,17045,
2018 Aug 03 170.00 (QQQ1803H170-Y),0.0,0.0,8.93,9.63,0,3131,2018 Aug 03 170.00 (QQQ1803T170-Y),0.37,0.0,0.30,0.35,0,17045,
2018 Aug 03 170.50 (QQQ1803H170.5),9.22,0.0,8.67,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5),0.29,-0.26,0.34,0.37,100,318,
2018 Aug 03 170.50 (QQQ1803H170.5-3),0.0,0.0,8.53,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-3),0.0,0.0,0.33,0.37,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-4),5.26,0.0,8.67,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-4),0.70,0.0,0.33,0.51,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-8),5.49,0.0,7.01,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-8),0.60,0.0,0.34,0.37,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-A),9.22,0.0,7.01,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-A),0.96,0.0,0.0,2.25,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-B),5.20,0.0,6.76,11.01,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-B),1.07,0.0,0.0,2.50,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-E),8.91,0.0,8.67,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-E),0.55,0.0,0.33,0.39,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-I),8.30,0.0,8.67,9.05,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-I),0.73,0.0,0.33,0.37,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-J),0.0,0.0,8.53,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-J),0.0,0.0,0.14,0.56,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-K),0.0,0.0,6.50,11.31,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-K),0.0,0.0,0.0,5.00,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-O),0.0,0.0,8.67,9.07,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-O),0.70,0.0,0.33,0.38,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-OG),0.0,0.0,6.75,11.00,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-OG),3.00,0.0,0.33,0.37,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-P),5.85,0.0,8.67,9.07,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-P),0.81,0.0,0.33,0.37,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-S),4.31,0.0,7.07,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-S),0.0,0.0,0.31,0.42,0,318,
2018 Aug 03 170.50 (QQQ1803H170.5-X),4.94,0.0,8.67,8.98,0,93,2018 Aug 03 170.50 (QQQ1803T170.5-X),0.29,-0.93,0.33,0.40,100,318,
